id,date,text,hashtags,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,source,retweets,favorites,is_retweet,reply_to_status
1348922306349785088,2021-01-12 09:18:34,Alasan Ribka menolak karena PT Bio Farma katakan belum melakukan uji klinis tahap ketiga.#Vaksin #Covid19 #Berita… https://t.co/2NBZFiWSJT,"['Vaksin', 'Covid19', 'Berita']",radamuhu.com,"Menteng, Jakarta Pusat","HOT NEWS : Santai & Serius ( #IndonesiaRaya
#Berita #News #Radamuhucom #Radamuhunews )

Sebelum di #Folback Wajib RT, LIKE & Komen",2016-05-13 06:39:11,832,1046,389,False,Twitter Web App,1,1,False,
1348923775375396865,2021-01-12 09:24:24,"Dari semua target vaksinasi, tidak semua bisa di vaksin karena tidak memenuhi syarat. Simak beberapa persyaratan pe… https://t.co/ed80ONck3G",,Fraksi NasDem,Jakarta,Akun Twitter Resmi Fraksi NasDem DPR-RI,2015-03-03 12:53:17,4950,270,110,False,Twitter for Android,2,1,False,1.3489237632538624e+18
1348923900227321857,2021-01-12 09:24:54,"Suntik Vaksin di Makassar Siap Dilakukan, Tahap Pertama di 47 Puskesmas #Vaksin #KotaMakassar #Wabah #Vaksinasi… https://t.co/F9MNxl2Uk6","['Vaksin', 'KotaMakassar', 'Wabah', 'Vaksinasi']",BaBe - Baca Berita,Indonesia,"Aku resmi BaBe - Aplikasi berita pintar yang menyajikan berita terhangat & terlengkap!
Download Aplikasinya disini https://t.co/XCH2Gleboa",2014-01-23 08:06:14,5128,48,95,False,BaBe ,0,0,False,
1348925596005326849,2021-01-12 09:31:38,Hal ini mengacu pada Undang-Undang (UU) Nomor 6 Tahun 2018 tentang Kekarantinaan Kesehatan. #Vaksin #Covid19… https://t.co/OG5h4SnOfS,"['Vaksin', 'Covid19']",radamuhu.com,"Menteng, Jakarta Pusat","HOT NEWS : Santai & Serius ( #IndonesiaRaya
#Berita #News #Radamuhucom #Radamuhunews )

Sebelum di #Folback Wajib RT, LIKE & Komen",2016-05-13 06:39:11,832,1046,389,False,Twitter Web App,2,3,False,
1348926187536437248,2021-01-12 09:33:59,"TNI-POLRI Vaksinasi Melawan Pandemi Sinergi Untuk Negeri 🇮🇩
.
.
.
#PoldaDIY #PoldaJogja #Vaksin #Covid19 https://t.co/8zs8wNMsCX","['PoldaDIY', 'PoldaJogja', 'Vaksin', 'Covid19']",Polda D.I. Yogyakarta,"Yogyakarta, Indonesia","Akun Resmi Polda DI Yogyakarta
dikelola oleh Bidang Hubungan Masyarakat |
Call Center: 110 | #PoldaDIY #PoldaJogja
|
https://t.co/Dg3bnzerLk",2017-01-09 06:19:04,27905,28,1001,True,Twitter for Android,1,7,False,
1348927340814876672,2021-01-12 09:38:34,"Bagaimana Hak Rakyat terhadap Vaksin?

https://t.co/rGNiklxUvO

#Nasional #Sosbud #Vaksin #Covid_19 #UU #Kesehatan","['Nasional', 'Sosbud', 'Vaksin', 'Covid_19', 'UU', 'Kesehatan']",parade.id,"DKI Jakarta, Indonesia",Hadir sebagai bagian dari kepentingan literasi anak bangsa | redaksi.paradenews@gmail.com | iklan.paradeid@gmail.com |,2020-07-08 07:20:17,19,3,0,False,Twitter for iPhone,0,0,False,
1348928427609346049,2021-01-12 09:42:53,Ribka PDIP Ogah Disuntik Vaksin: Kalau Dipaksa Pelanggaran HAM! #Vaksin #Vaksinasi #Poliomielitis #BioFarma… https://t.co/BTZJswtzpo,"['Vaksin', 'Vaksinasi', 'Poliomielitis', 'BioFarma']",BaBe - Baca Berita,Indonesia,"Aku resmi BaBe - Aplikasi berita pintar yang menyajikan berita terhangat & terlengkap!
Download Aplikasinya disini https://t.co/XCH2Gleboa",2014-01-23 08:06:14,5128,48,95,False,BaBe ,0,0,False,
1348932845624967168,2021-01-12 10:00:27,"Anggota Komisi III DPRD Lampung Barat, Ismun Zani, meminta DinKes memberikan surat keterangan bukti positif terpapa… https://t.co/NrfGsW9Lcf",,Lampung Post (Official),"Lampung, Indonesia","Adalah Twitter resmi Harian Umum Lampung Post. Berada dalam naungan PT Masa Kini Mandiri, penerbit Koran Lampung Post",2018-02-09 06:38:00,2571,4815,169,False,Twitter Web App,0,0,False,
1348932881238945798,2021-01-12 10:00:35,Menteri Agama Yaqut Cholil Qoumas mengajak semua umat beragama untuk mengikuti program vaksinasi COVID-19.… https://t.co/EbnJChGf3Z,,VIVAcoid,"Jakarta, Indonesia","#1newstainment

FOLLOW ⬇️⬇️⬇️
@vivanewscom | @100kpjcom | @intipseleb | @vlixid | @jagodangdutcom | @sahijabcom",2009-05-22 02:19:27,4295281,20,382,True,Buffer,0,15,False,
1348933288958726145,2021-01-12 10:02:12,"Tahapan pertama vaksinasi Covid 19 akan digelar esok, rabu 13 Januari 2021. Sebanyak 1,48 juta orang ditargetkan di… https://t.co/ERhCKIZN7a",,Fraksi NasDem,Jakarta,Akun Twitter Resmi Fraksi NasDem DPR-RI,2015-03-03 12:53:17,4950,270,110,False,Twitter for Android,2,3,False,
1348933300576874504,2021-01-12 10:02:15,"Dari semua target vaksinasi, tidak semua bisa di vaksin karena tidak memenuhi syarat. Simak beberapa persyaratan pe… https://t.co/SKfqLCe96E",,Fraksi NasDem,Jakarta,Akun Twitter Resmi Fraksi NasDem DPR-RI,2015-03-03 12:53:17,4950,270,110,False,Twitter for Android,1,2,False,1.348933288958726e+18
1348934020738863107,2021-01-12 10:05:07,"Guys, sekarang ini lagi ramai soal Vaksin. Nah, tapi apakah teman-teman tau apa itu Vaksin dan istilah lainnya??

Y… https://t.co/hREvDAZX3u",,JNE Express,Indonesia,Official Twitter JNE Express | email: customercare@jne.co.id / (021) 29278888 (24 jam) | Cek kiriman/Ongkir Follow @JNECare,2010-02-05 07:37:15,153155,22,494,True,Twitter for Android,4,11,False,
1348934173096964096,2021-01-12 10:05:43,Menkes: Bahan Baku untuk Produksi 15 Juta Vaksin COVID-19 Datang Hari Ini #VaksinKitaDatangLagi #Vaksin https://t.co/6blW8gqiRF,"['VaksinKitaDatangLagi', 'Vaksin']",inno kribow,Jakarta,"Journalist, writers | traveller | @kribotrip | coffee lover | My Life, My choices, My mistakes, and My lessons is not your business.",2010-02-28 19:01:16,1165,1236,72,False,Twitter Web App,1,0,False,
1348937766957060099,2021-01-12 10:20:00,"PT Bio Farma menyatakan telah menuntaskan pendistribusian vaksin Covid-19 ke 34 provinsi.

#BioFarma #Vaksin… https://t.co/AEZzByme5f","['BioFarma', 'Vaksin']",iNews.id,"Jakarta, Indonesia","Official Twitter of https://t.co/VcBPTpbkAZ, MNC Media Group | redaksi@inews.id | sales@inews.id | Android : https://t.co/ZZuh3jfXGC iPhone : https://t.co/Qtp13CrCFh",2017-12-22 12:20:40,2415,184,133,False,TweetDeck,0,0,False,
1348941877408534528,2021-01-12 10:36:20,Pemkot Serang Tunjuk 33 Faskes Tempat Vaksinasi - https://t.co/d6vhyP6enD https://t.co/n7KzYZnR9S #Vaksin… https://t.co/2c7MEY8UEx,['Vaksin'],Republik Merdeka Banten,,"Mengabarkan informasi terkini, faktual, kritis dan anti hoax.",2014-11-26 23:54:54,865,115,144,False,Twitter Web App,0,0,False,
1348942315998433281,2021-01-12 10:38:04,"Jumlah Vaksin Terbatas jadi Alasan Tiga Daerah Ini Sebagai Penerima Vaksinasi Pertama

#betanewsid… https://t.co/tEukEGfNOo",['betanewsid'],BetaNewsID,"Kudus, Central Java, Indonesia","Beta adalah media online yang lahir di era digital. Berita yang disajikan unik, menarik dan inspiratif, serta dikemas dalam bentuk tilisan, foto dan video.",2012-12-15 16:07:18,4318,118,960,False,Twitter Web App,0,1,False,
1348944223727357952,2021-01-12 10:45:39,"Guys, sekarang ini lagi ramai soal Vaksin. Nah, tapi apakah teman-teman tau apa itu Vaksin dan istilah lainnya??

Y… https://t.co/PBYK6Wz8Dr",,JNE Mojokerto,Mojokerto,0321-5283676,2013-09-06 15:07:12,127,8,18,False,Twitter Web App,0,0,False,
1348945736860192772,2021-01-12 10:51:40,Kasus terkonfirmasi Covid-19 Lampung kembali bertambah 190 orang. Dengan begitu kasus Covid-19 Lampung menjadi 7.55… https://t.co/wPo9JAS190,,Lampung Post (Official),"Lampung, Indonesia","Adalah Twitter resmi Harian Umum Lampung Post. Berada dalam naungan PT Masa Kini Mandiri, penerbit Koran Lampung Post",2018-02-09 06:38:00,2571,4815,169,False,Twitter Web App,0,0,False,
1348946171071406084,2021-01-12 10:53:24,"Presiden Joko Widodo bakal disuntik vaksin Covid-19 pada Rabu pagi, 13 Januari 2020.
#COVID19 #BPOM #MUI… https://t.co/6DKzUV7n3q","['COVID19', 'BPOM', 'MUI']",Lampung Post (Official),"Lampung, Indonesia","Adalah Twitter resmi Harian Umum Lampung Post. Berada dalam naungan PT Masa Kini Mandiri, penerbit Koran Lampung Post",2018-02-09 06:38:00,2571,4815,169,False,Twitter Web App,0,0,False,
1348951905293062144,2021-01-12 11:16:11,"Jika BPOM Sudah Aman, Insyaallah Vaksin Aman
#Muhammadiyah
#TvMuhammadiyah
#Vaksinasi
#Sinovac
#Covid19 https://t.co/jbk7SKQpw4","['Muhammadiyah', 'TvMuhammadiyah', 'Vaksinasi', 'Sinovac', 'Covid19']",TVMu,Jakarta Capital Region,"Televisi Muhammadiyah, TV Muslim terbesar di Indonesia, menyajikan informasi cerdas & mencerahkan. Telp: (021) 31928016, Email: info@tvmu.tv",2013-09-29 01:08:10,32814,90,488,True,Twitter Web App,2,7,False,
1348952330922643458,2021-01-12 11:17:52,#SobatKom Kementerian Kesehatan (Kemkes) telah menerbitkan petunjuk teknis (juknis) pelaksanaan vaksinasi Covid-19.… https://t.co/pEztFjizdE,['SobatKom'],Diskominfo Natuna,"Natuna, Kepulauan Riau",Akun Resmi Dinas Komunikasi dan Informatika Kab. Natuna | Natuna Regency Communication and Information Agency | 0821-6944-1216 | diskominfo@natunakab.go.id,2017-06-20 03:32:19,252,26,2,True,Twitter Web App,0,0,False,
1348954760410329091,2021-01-12 11:27:31,"TNI - POLRI
Vaksinasi Melawan Pandemi
Sinergi Untuk Negeri
#PoldaJatim
#HumasPoldaJatim
#PolresLumajang… https://t.co/Ghwr0DPOv9","['PoldaJatim', 'HumasPoldaJatim', 'PolresLumajang']",Polsek tempursari,Lumajang,,2018-11-29 03:29:53,309,67,929,False,Twitter for Android,0,0,False,
1348955274556575748,2021-01-12 11:29:34,Bupati Tanggamus Dewi Handajani menyatakan kesiapannya untuk menerima vaksin Sinovac dalam vaksinasi perdana di Lam… https://t.co/PN48LsZRhP,,Lampung Post (Official),"Lampung, Indonesia","Adalah Twitter resmi Harian Umum Lampung Post. Berada dalam naungan PT Masa Kini Mandiri, penerbit Koran Lampung Post",2018-02-09 06:38:00,2571,4815,169,False,Twitter Web App,0,0,False,
1348955838761684993,2021-01-12 11:31:49,"Kami ASN Badan POM siap divaksinasi

Ayo bersama kita sukseskan vaksinasi agar pendemi covid 19 segera berlalu

Ber… https://t.co/KbdAZvHsOA",,#AkunResmiBalai,,"Jl. Tgk Daud Beureueh No. 110, Lampriet, Banda Aceh
Telp./Fax (0651) 22735 |
Facebook : Bpom Aceh |
FB Page : BPOM Aceh |
Instagram : @bpomaceh",2014-12-16 09:38:09,889,139,740,False,Twitter for Android,0,0,False,
1348958931381469189,2021-01-12 11:44:06,BPOM sudah mengeluarkan izin penggunaan darurat atau emergency use authorization (EUA) vaksin covid-19 buatan sinov… https://t.co/ysbKgSNbTL,,Mimi Chimmy,,,2020-09-13 16:25:23,471,486,2336,False,Twitter for Android,0,2,False,
1348960250376843264,2021-01-12 11:49:20,"#TNI-POLRI
#Vaksinasi Melawan Pendemi
#Sinergi untuk Negeri https://t.co/rGvdG3JaLF","['TNI', 'Vaksinasi', 'Sinergi']",Humas Polres TTS,,Obyektif-Dipercaya-Partisipasi,2019-10-11 08:35:53,37,22,146,False,Twitter for Android,0,2,False,
1348962544426237953,2021-01-12 11:58:27,Wagub DKI: Pelaksanaan Vaksinasi Covid-19 Tahap Pertama Bagi Tenaga Kesehatan Mulai 15 Januari… https://t.co/qMa9lWEaVk,,Warta Kota Official,Jalan Palmerah Barat 33-37 Jkt,"Peristiwa, Metropolitan, Sports, Seleb, Politik, Hukum, Ekonomi, Komunitas, Pelayanan Publik.",2009-06-29 13:17:09,982,578,22,False,Twitter Web App,0,1,False,
1348964031592333313,2021-01-12 12:04:22,"#vaksin (@ Apotik Karya Sehat in Jakarta Utara, Jakarta Capital Region w/ @dedelizaliz @imikail)… https://t.co/6pqVUgfu25",['vaksin'],Budi Primawan,"-6.172757,106.911694","Trekker, Jedi aspirant, avid reader, traveller.",2008-05-10 19:51:34,481,962,100,False,Foursquare,0,0,False,
1348964098478796808,2021-01-12 12:04:38,"#LawanCovid19
dengan #3M 
#MemakaiMasker dengan Benar
#MenjagaJarak Hindari Kerumunan
#MencuciTangan Pakai Sabun

P… https://t.co/qx2r4jqSxa","['LawanCovid19', '3M', 'MemakaiMasker', 'MenjagaJarak', 'MencuciTangan']",Abdul Rasyid,diatas bumi dibawah langitNKRI,"☆Aktivis ► Gesang manut perintahe Gusti Allah ★ Seneng bal-balan » Ngopi, Ngudud Music and Classic Rock Lover «",2011-04-28 20:10:20,853,286,4540,False,Twitter for Android,0,0,False,
1348964390029066240,2021-01-12 12:05:47,Yang jadi pertanyaan adalah mengapa pemerintah tidak memilih #vaksin yang secara efikasi terjamin kualitasnya untuk… https://t.co/J57Q0fZrfK,['vaksin'],Suara Muslimah Jabar,,(—),2020-10-20 11:50:07,188,43,51,False,Twitter Web App,1,2,False,
1348965018516082691,2021-01-12 12:08:17,"Walaupun sudah ada vaksin, protokol kesehatan jangan sampai kendor! Jangan lupa selalu terapkan 3M, ya!

#Vaksin… https://t.co/dFTopNczE8",['Vaksin'],infoseputarindo,,"Informasi Seputar Indonesia, Terkini dan Terpercaya.",2021-01-11 05:12:28,5,0,0,False,Twitter for iPhone,0,0,False,1.34896491240439e+18
1348965271780818955,2021-01-12 12:09:18,"#LawanCovid19
dengan #3M 
#MemakaiMasker dengan Benar
#MenjagaJarak Hindari Kerumunan
#MencuciTangan Pakai Sabun

P… https://t.co/sJbTXvRrg8","['LawanCovid19', '3M', 'MemakaiMasker', 'MenjagaJarak', 'MencuciTangan']",Abdul Rasyid,"Kota Surabaya, Jawa Timur","Ketua LP2 PPP Jatim - Wakil Ketua DPW PPP Jatim ¤ Katib Syuriah MWC NU 2015 - 2020  ¤ Satkorwil Banser Jatim 2013 - 2019 ★Ngopi, Music N' Classic Rock Lover",2017-02-04 21:51:46,304,107,1853,False,Twitter for Android,0,0,False,
1348966237838008326,2021-01-12 12:13:08,Mari bersama berkontribusi dalam menerapkan protokol kesehatan secara ketat untuk menekan angka penularan Covid-19… https://t.co/1J6JyptHVP,,Eka Hospital,BSD-Pekanbaru-Cibubur-Bekasi,"A private general hospital committed to provide quality healthcare services.   https://t.co/mLtp4W9P71 
https://t.co/rkLGbFJkwP…",2010-03-08 08:57:52,3747,282,99,False,Twitter for Android,0,1,False,
1348967095858388994,2021-01-12 12:16:32,Kira-kira bu ribka tjiptaning kalo diserang netizen gimana reaksinya? Adakah sejarah si dunia dewan wakil rakyat di… https://t.co/zbhtUXA7RK,,Einsteiner,,people,2020-10-05 03:07:35,0,14,13,False,Twitter for Android,0,0,False,
1348968831125897217,2021-01-12 12:23:26,"Kalo ada yang lebih bagus kenapa dikasih yang jelek

#VAKSIN",['VAKSIN'],OH YA..?,,akun receh demi adil dan makmur,2019-02-17 01:38:50,63,304,9858,False,Twitter for Android,0,0,False,
1348968885291110408,2021-01-12 12:23:39,Menteri Agama menyampaikan untuk tidak  Ragu Ikuti Vaksinasi Covid-19 yg sudah dicanangkan pemerintah guna melawan… https://t.co/PjgzsbdGCC,,Suga Ncug,,"Pengen Indonesia Damai, Indonesia yang saling menghargai perbedaan. Indonesia yang tetap menghargai adat istiadat dan kebudayaannya.",2020-09-13 15:53:33,622,637,1914,False,Twitter for Android,0,3,False,
1348970542938816518,2021-01-12 12:30:14,"VAKSIN COVID-19❗️| IZIN DARURAT VAKSIN | BEGINI KATA KETUA UMUM PB IDI https://t.co/EKKwJDg3jO lewat @YouTube

sumb… https://t.co/850dg3lng0",,Aa Ilham,"Bogor, Jawa Barat",Never complained of shortcomings.. because shortage remind you to continue to look for the power that is within you,2020-12-03 16:39:17,0,23,6,False,Twitter for iPhone,0,0,False,
1348970559103619074,2021-01-12 12:30:18,Menag Minta Umat Beragama Jangan Ragu Ikut #vaksinasi  #COVID19  https://t.co/H7Q726jexJ,"['vaksinasi', 'COVID19']",Arif Rahman Hakim,,Hobi membaca & menulis,2010-05-26 01:32:25,1979,611,1800,False,Twitter Web App,0,0,False,
1348970708244697091,2021-01-12 12:30:54,"Gamau vaksin bisa di penjara? 
Dasar apa dari adanya peraturan ini?
Kenapa sampe badan orang segala di urusin sama… https://t.co/Ch9fwqcY3Z",,dim,,"Chika, Biyel, Marsha • Gfriend",2014-06-04 01:03:44,470,421,2022,False,Twitter for Android,0,0,False,
1348971269807509506,2021-01-12 12:33:08,"Ada 15 vaksin untuk beberapa penyakit yang direkomendasikan untuk orang dewasa, salah satunya ada Vaksin HPV (Human… https://t.co/0QRaDLbtYm",,Get Vaccs💉,,Educating📘 and Breaking👊🏽💢 Misconceptions about Vaccination,2020-12-24 10:14:03,19,0,47,False,Twitter for Android,7,10,False,
1348974780309884929,2021-01-12 12:47:05,BPOM sudah mengeluarkan izin penggunaan darurat atau emergency use authorization (EUA) vaksin covid-19 buatan sinov… https://t.co/RAmPljU6Qq,,Randuhati,,,2020-09-13 16:08:30,137,139,1757,False,Twitter for Android,0,2,False,
1348975520558452738,2021-01-12 12:50:01,Perhimpunan Ahli Epidemiologi Indonesia (PAEI) Jateng blak-blakkan merespons rencana vaksinasi tahap pertama yang a… https://t.co/zKIZvZcdo3,,GenPI.co,Indonesia,"Download Apps Android: https://t.co/833QEXPjBE?amp=1
Download Apps IOS: https://t.co/FgpNrPLgR0?amp=1
Contact Us: socmed@genpi.co",2018-02-23 10:31:44,1800,1,133,False,genpico,0,0,False,
1348977187462893568,2021-01-12 12:56:38,Akhirnya tiba juga masanya dimana manusia juga merasakan kegalauan hewan ternak unggas ketika melihat petugas dinas… https://t.co/UcyrVJC5i8,,Roland Priesley,"Gorontalo, Indonesia",Dreamer,2020-12-30 03:35:54,5,6,9,False,Twitter for Android,0,2,False,
1348977255901319170,2021-01-12 12:56:55,"mendrop untuk vaksinnya,"" jelas Airin.

#presisi #covid19 #vaksinasi #sinovac #news #tangerang #vaksincorona","['presisi', 'covid19', 'vaksinasi', 'sinovac', 'news', 'tangerang', 'vaksincorona']",PresisiNews,,"Presisi bertujuan untuk memberikan informasi yang berkualitas dari fenomena banjir informasi.
Find us on IG/FB/Tiktok: PresisiNews",2020-07-21 09:38:48,42,12,27,False,Twitter for Android,0,0,False,1.3489771943708836e+18
1348978032007004170,2021-01-12 13:00:00,"Hai SohIB!
Pemerintah berencana memulai program vaksinasi COVID-19 gratis pada Rabu besok (13/01/2021) dan Presiden… https://t.co/hJPV4LeH5a",,Indonesia Baik,Indonesia,📱Sajian konten informasi digital | 📊Fakta dan data menarik setiap hari | 📌Powered by @djikp @kemkominfo | #️⃣ #IndonesiaBaik #YangMudaSukaData,2017-02-13 07:59:15,22082,168,212,True,TweetDeck,1,2,False,
1348978416830214145,2021-01-12 13:01:32,"Vaksin yg paling manjur,
#COVID19 #VaksinKitaDatangLagi #Vaksin https://t.co/YQcRsy7ob0","['COVID19', 'VaksinKitaDatangLagi', 'Vaksin']",sutriyono,"Cikupa, Indonesia",jangan gugur dan terbunuh semesta adalah guru,2015-11-03 19:25:19,26,136,113,False,Twitter for Android,0,0,False,
1348980185295556611,2021-01-12 13:08:33,"Penjara 1 Tahun dan Denda 100 Juta Menunggu Anda Jika Tolak di Suntik Vaksin #markasnews #vaksin #COVID19

Simak In… https://t.co/ckHD2NBLyN","['markasnews', 'vaksin', 'COVID19']",Markas News,,"Official https://t.co/qhNt9XspUn, 
Email      : markasnews@gmail.com
Youtube :https://t.co/N9UPemONjh",2019-10-24 00:24:46,56,165,959,False,Twitter for Android,0,1,False,
1348984752062164995,2021-01-12 13:26:42,Tak Mengandung Babi: Menteri Agama Yaqut Cholil Qoumas Imbau Umat Islam Tak Ragu Ikut Vaksin!… https://t.co/ReXwfYOBfy,,MONITOR Indonesia,Jakarta,Lebih jelas lebih tegas,2011-04-15 13:06:52,4091,2458,64,False,Twitter for Android,0,0,False,
1348987066676178947,2021-01-12 13:35:54,Saya siap selalu #Vaksin #vaksincovid #VaksinKitaDatangLagi https://t.co/BVoOyrFARk,"['Vaksin', 'vaksincovid', 'VaksinKitaDatangLagi']",Don Kerul,,Penikmat Keindahan dan Kelucuan,2015-09-01 06:00:37,843,293,9510,False,Twitter for Android,0,1,False,
1348988919145136136,2021-01-12 13:43:15,"Apakah tahap keberkesanan #vaksin #pfizer ? 
Persediaan yang perlu kita tahu sebelum menerima suntikan dos pertama… https://t.co/IcHajFSvIG","['vaksin', 'pfizer']",Ghazali Zawawi,,newbie 😬 🥳,2020-11-15 05:37:26,35,62,15,False,Twitter for iPhone,0,0,False,
1348989578330271746,2021-01-12 13:45:53,Ketua IDI cabang Bandar Lampung merekomendasikan kepada perhimpunan dokter spesialis penyakit dalam Indonesia menge… https://t.co/Erfql70mjh,,Lampung Post (Official),"Lampung, Indonesia","Adalah Twitter resmi Harian Umum Lampung Post. Berada dalam naungan PT Masa Kini Mandiri, penerbit Koran Lampung Post",2018-02-09 06:38:00,2571,4815,169,False,Twitter Web App,0,0,False,
1348991066234523650,2021-01-12 13:51:47,Ikatan Dokter Indonesia (IDI) Bandar Lampung menerangkan terdapat kriteria eksklusi (belum bisa) menerima vaksin si… https://t.co/pxb7tnwZdg,,Lampung Post (Official),"Lampung, Indonesia","Adalah Twitter resmi Harian Umum Lampung Post. Berada dalam naungan PT Masa Kini Mandiri, penerbit Koran Lampung Post",2018-02-09 06:38:00,2571,4815,169,False,Twitter Web App,0,0,False,
1348991359802241025,2021-01-12 13:52:57,"Berdasarkan pertimbangan kemaslahatan umum, tingkat kedaruratan utama (martabat dlaruri) serta demi menyelamatkan k… https://t.co/IVtmHWn7bT",,Muhammadiyah Jepang,Japan,Muhammadiyah Cabang Jepang | Muhammadiyah Japan branch | https://t.co/HU38TCTi0H,2012-12-10 02:50:41,2751,16,72,False,Twitter for Android,4,13,False,
1348993818536808448,2021-01-12 14:02:44,"Ini Jarang Terjadi, Fraksi PKS Mengapresiasi Keputusan Presiden Jokowi #Vaksin #Vaksinasi #BadanPOM #Wabah… https://t.co/5hANOCse1W","['Vaksin', 'Vaksinasi', 'BadanPOM', 'Wabah']",BaBe - Baca Berita,Indonesia,"Aku resmi BaBe - Aplikasi berita pintar yang menyajikan berita terhangat & terlengkap!
Download Aplikasinya disini https://t.co/XCH2Gleboa",2014-01-23 08:06:14,5128,48,95,False,BaBe ,0,0,False,
1348998946237005825,2021-01-12 14:23:06,"TNI-POLRI Vaksinasi Melawan Pandemi Sinergi Untuk Negeri 🇮🇩
.
.
.
#PoldaDIY #PoldaJogja #Vaksin #Covid19 https://t.co/serj1PjuLo","['PoldaDIY', 'PoldaJogja', 'Vaksin', 'Covid19']",Polsek_Nglipar,,POLRI UNTUK INDONESIA,2020-03-06 05:49:15,24,2,66,False,Twitter for Android,0,0,False,
